GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Z axis)(g),Average trip speed(whilst stopped or moving)(km/h),Air Fuel Ratio(Measured)(:1),Barometer (on Android device)(mb),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine Load(%),Fuel Remaining (Calculated from vehicle profile)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel used (trip)(gal),GPS Altitude(m),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 2(%),GPS Accuracy(m),Fuel Trim Bank 1 Short Term(%),GPS Bearing(°),GPS vs OBD Speed difference(km/h),Voltage (Control Module)(V),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Intake Manifold Pressure(psi),O2 Sensor1 Equivalence Ratio(alternate),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Engine kW (At the wheels)(kW),Horsepower (At the wheels)(hp),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Long Term Average)(mpg),Torque(Nm),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Speed (OBD)(km/h),Absolute Throttle Position B(%),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),CO? in g/km (Average)(g/km),Fuel Level (From Engine ECU)(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Throttle Position(Manifold)(%)
Mon Dec 23 11:39:11 EST 2013,23-Dec-2013 11:39:11.564,-79.99920888,40.44542676,7.75,3,190,158.8,-9.43,-0.04,-0.23,-0.02,-0.03,0.03,-0.97,-0.17,16.61,14.25,997.2,-132.27,0,87,20.39,-16.51,1912.25,1.07,0.63,0.01,0.28,190,-2.34,-0.78,3,3.91,158.8,1,14.06,7.9,15,4.06,0.97,8.02,934.33,7.05,9.45,12.52,7.99,35.37,35.21,1027,700.98,326.46,28,31.76,19.22,18.82,-,354.32,96.47,3.53,3.14,14.51
Mon Dec 23 11:39:12 EST 2013,23-Dec-2013 11:39:12.913,-79.99917143,40.44535774,8,3,190,159.3,-4.94,0.8,-2.6,-0.41,-0.1,-0.05,-0.89,-0.2,16.62,14.68,997.22,-132.29,0,87,22.35,-16.51,2004,1.07,0.67,0.01,0.28,190,-2.34,-0.78,3,6.25,159.3,1.1,13.77,8.11,16,3.77,1,8.03,934.34,2.34,3.14,12.52,7.99,35.36,11.17,1028,702.32,326.46,29,32.94,22.35,22.35,-,354.15,96.47,5.1,7.45,16.08
Mon Dec 23 11:39:13 EST 2013,23-Dec-2013 11:39:14.197,-79.99913435,40.44529026,8.75,3,189,160.5,-8.85,-1.88,0.64,-0.06,0.19,0.29,-1.12,-0.38,16.63,13.93,997.26,-132.31,0,87,33.33,-16.51,2158,1.08,1.16,0.02,0.28,189,-1.56,-0.78,3,2.34,160.5,2.2,13.69,14.35,16,5.22,0.95,8.04,934.35,4.91,6.59,12.52,7.99,35.36,21.74,1029,703.6,326.46,31,34.12,23.14,22.75,-,354.43,96.47,6.67,9.41,18.04
Mon Dec 23 11:39:15 EST 2013,23-Dec-2013 11:39:15.572,-79.99905189,40.44513467,9.5,3,190,157.6,-10.42,1.84,-1.27,0.11,-0.01,0.08,-0.98,-0.21,16.64,14.5,997.2,-132.33,0,87,30.2,-16.52,2369.5,1.08,1.12,0.02,0.28,190,-1.56,-0.78,3,0,157.6,1.7,13.93,13.24,15,5.66,0.99,8.06,934.37,11.24,15.08,12.52,7.99,35.36,45.31,1031,704.98,326.46,35,34.12,22.75,22.75,-,354.56,96.47,6.67,9.02,17.65
Mon Dec 23 11:39:16 EST 2013,23-Dec-2013 11:39:16.975,-79.99901164,40.44505375,10,4,189,158.9,-10.54,0.44,-2.1,0.12,0.04,0.02,-1.04,-0.18,16.66,14.63,997.25,-132.35,0,87,27.84,-16.52,2496.25,1.08,1.07,0.02,0.28,189,-1.56,0,4,-0.78,158.9,2.8,13.77,13.12,15,5.08,1,8.07,934.38,5.93,7.95,12.52,7.99,35.36,22.69,1032,706.37,326.46,37,34.12,22.35,17.65,-,354.58,96.47,6.67,9.02,18.04
Mon Dec 23 11:39:17 EST 2013,23-Dec-2013 11:39:18.383,-79.99897693,40.44496221,10.5,3,190,162,-10.26,-0.69,-2.32,0.05,0.03,0.11,-0.96,-0.46,16.68,15.72,997.21,-132.37,0,87,0,-16.52,2639.75,1.08,0.64,0.01,0.28,190,-1.56,0,3,-2.34,162,3,13.73,7.97,15,3.92,1.07,8.08,934.39,6.04,8.1,12.52,7.99,35.36,21.85,1034,707.76,326.46,39,35.69,25.1,25.1,-,354.25,93.73,9.02,10.98,17.25
Mon Dec 23 11:39:19 EST 2013,23-Dec-2013 11:39:19.725,-79.99889475,40.44477945,11,4,190,162.9,-8.04,0.55,-0.38,-0.16,0.08,-0.07,-1.08,-0.15,16.7,14.84,997.26,-132.38,0,87,20.78,-16.52,1980.25,1.08,0.66,0.01,0.28,190,-2.34,0,4,-5.47,162.9,5,13.98,8.83,15,8.12,1.01,8.1,934.41,6.67,8.94,12.52,7.99,35.36,32.16,1035,709.11,326.46,41,31.37,13.73,12.94,-,353.95,93.73,3.14,0,14.9
Mon Dec 23 11:39:20 EST 2013,23-Dec-2013 11:39:21.064,-79.99884007,40.44469119,10.75,3,189,157.4,-10.24,-0.35,-0.68,0.07,-0.01,0.02,-0.96,-0.3,16.72,20.35,997.31,-132.39,0,87,16.86,-16.52,1898,1.08,0.48,0.01,0.28,189,-2.34,0,3,0,157.4,0.4,13.75,5.99,15,3.34,1.38,8.11,934.42,6.67,8.94,12.52,7.99,35.36,32.16,1036,710.46,326.46,40,30.98,13.73,12.94,-,353.48,93.73,3.14,0,14.12
Mon Dec 23 11:39:21 EST 2013,23-Dec-2013 11:39:22.472,-79.99879315,40.4446068,10.25,4,188,159.6,-9.69,-0.34,-0.95,0.01,-0.09,-0.04,-0.91,-0.12,16.73,20.35,997.35,-132.4,0,87,16.86,-16.52,1758.5,1.08,0.31,0.01,0.28,188,-2.34,0,4,0,159.6,1.7,14.06,5.32,15,3.48,1.38,8.12,934.43,6.67,8.94,12.52,7.99,35.36,32.16,1038,711.85,326.46,37,30.98,13.73,12.94,-,352.98,93.73,2.75,0,14.12
Mon Dec 23 11:39:23 EST 2013,23-Dec-2013 11:39:23.827,-79.99877027,40.44445203,9,5,188,167.5,-9.63,0.99,-0.18,0.01,-0.07,0.05,-0.93,-0.09,16.75,20.35,997.34,-132.41,0,87,17.25,-16.53,1615.25,1.08,0.28,0,0.28,188,-2.34,0,5,0,167.5,3.4,14.04,4.88,16,3.48,1.38,8.14,934.45,-,-,12.52,7.99,35.37,-,1039,713.22,326.46,34,30.59,13.73,12.94,-,352.48,93.73,2.75,0,13.73
Mon Dec 23 11:39:24 EST 2013,23-Dec-2013 11:39:25.189,-79.99873502,40.44437096,8.25,6,189,166.6,-10.79,0.01,-1.29,0.13,-0.04,0.02,-0.95,0.05,16.76,20.35,997.32,-132.41,0,87,16.47,-16.53,1475.5,1.08,0.25,0,0.28,189,-1.56,0,6,0,166.6,1.4,14.04,4.35,16,3.34,1.38,8.15,934.46,-,-,12.52,7.99,35.37,-,1040,714.57,326.46,31,30.59,13.73,12.94,-,351.97,93.73,2.35,0,13.33
Mon Dec 23 11:39:25 EST 2013,23-Dec-2013 11:39:26.424,-79.99872138,40.44428958,8,6,190,166.3,-10.11,-0.06,1.45,0.06,-0.01,0.04,-0.97,0.08,16.77,20.35,997.37,-132.42,0,87,16.08,-16.53,1295,1.08,0.23,0,0.28,190,-1.56,0,6,0,166.3,2.7,14.06,3.92,16,3.63,1.38,8.16,934.46,-,-,12.52,7.99,35.37,-,1042,715.79,326.46,27,30.2,13.73,12.94,-,351.47,93.73,1.96,0,13.33
Mon Dec 23 11:39:27 EST 2013,23-Dec-2013 11:39:27.679,-79.99869314,40.44419262,4.75,6,190,167.1,-9.86,-0.35,0.2,0.02,0,0.04,-1,-0.14,16.77,20.35,997.37,-132.43,0,87,18.43,-16.53,995.25,1.08,0.19,0,0.28,190,-1.56,0,6,0,167.1,6.1,13.91,3.25,17,3.92,1.38,8.17,934.48,-,-,12.52,7.99,35.37,-,1043,717.05,326.46,20,29.8,13.73,12.94,-,350.95,93.73,1.57,0,12.94
Mon Dec 23 11:39:28 EST 2013,23-Dec-2013 11:39:28.985,-79.99868213,40.44415821,4,6,190,166,-9.85,-0.26,0.39,0.02,-0.03,-0.01,-0.97,-0.07,16.77,13.81,997.34,-132.43,0,87,18.04,-16.53,846.75,1.08,0.2,0,0.28,190,-1.56,0,6,-3.91,166,3.1,14.1,3.38,17,4.06,0.94,8.17,934.48,-,-,12.52,7.99,35.37,-,1044,718.38,326.46,14,30.2,13.73,12.94,-,350.54,93.73,1.57,0,12.55
Mon Dec 23 11:39:29 EST 2013,23-Dec-2013 11:39:30.302,-79.99865752,40.44414062,3,4,193,163.4,-9.61,-0.02,-0.45,0,-0.01,-0.01,-0.98,-0.12,16.76,14.51,997.35,-132.44,0,87,17.25,-16.53,730.75,1.08,0.28,0,0.28,193,-1.56,0,4,-1.56,163.4,6.4,13.98,3.29,17,4.35,0.99,8.18,934.48,-,-,12.52,7.99,35.37,-,1046,719.67,326.46,8,29.8,13.73,12.94,-,350.27,93.73,1.57,0,12.55
Mon Dec 23 11:39:31 EST 2013,23-Dec-2013 11:39:31.621,-79.99861635,40.4441067,1.5,4,192,157,-9.63,-0.12,-0.84,0,-0.02,0,-0.98,-0.19,16.75,14.3,997.34,-132.45,0,87,16.47,-16.53,699,1.08,0.25,0,0.28,192,-1.56,0,4,0.78,157,1.2,14.04,3.03,17,4.64,0.97,8.18,934.49,-,-,12.52,7.99,35.37,-,1047,721.03,326.46,6,29.8,13.73,12.94,-,350.27,97.25,1.57,0,12.55
Mon Dec 23 11:39:32 EST 2013,23-Dec-2013 11:39:33.078,-79.9986006,40.44410006,1.5,4,191,154.3,-9.05,0.43,-3.75,0.02,0,0.04,-0.92,-0.48,16.74,14.49,997.28,-132.45,0,87,27.45,-16.53,749.25,1.08,0.31,0.01,0.28,191,-1.56,0,4,1.56,154.3,0.6,13.93,3.81,18,4.64,0.99,8.18,934.49,-,-,12.52,7.99,35.37,-,1048,722.47,326.46,6,35.29,24.71,24.31,-,350.27,97.25,8.24,10.2,17.25
Mon Dec 23 11:39:33 EST 2013,23-Dec-2013 11:39:34.336,-79.99858472,40.44408657,2,3,191,162.1,-9.5,0.21,-2.44,0.02,-0.02,-0.05,-0.95,-0.32,16.74,14.95,997.33,-132.48,0,87,60.39,-16.53,1460.75,1.09,1.31,0.02,0.28,191,-1.56,0,3,-3.12,162.1,6.6,13.79,16.07,17,10.15,1.02,8.18,934.49,5.47,7.34,12.52,7.99,35.37,35.78,1050,723.73,326.46,12,34.9,24.71,24.31,-,350.27,97.25,7.84,10.98,20
Mon Dec 23 11:39:35 EST 2013,23-Dec-2013 11:39:35.556,-79.99854694,40.44398889,5.5,3,190,162.6,-9.08,0.55,-1.26,-0.04,0.05,-0.07,-1.04,-0.23,16.74,14.47,997.35,-132.5,0,87,31.37,-16.54,2225.75,1.09,1.32,0.02,0.28,190,-2.34,-0.78,3,2.34,162.6,4.6,13.93,16.73,16,8.56,0.98,8.2,934.5,11.25,15.09,12.52,7.99,35.36,48.27,1051,724.97,326.46,19,32.16,13.73,12.94,-,350.27,97.25,4.31,0,15.69
Mon Dec 23 11:39:36 EST 2013,23-Dec-2013 11:39:36.670,-79.9985418,40.4439514,5.25,4,189,173.7,-9.43,0.36,-1.02,-0.01,-0.03,-0.01,-0.96,-0.21,16.74,20.35,997.32,-132.51,0,87,0,-16.54,2264,1.09,0.54,0.01,0.29,189,-2.34,-0.78,4,0,173.7,0.2,14.08,6.62,16,3.19,1.38,8.2,934.51,1.93,2.58,12.52,7.99,35.36,8.12,1052,726.06,326.46,20,32.16,18.04,17.65,-,350.24,97.25,3.92,3.53,14.9
Mon Dec 23 11:39:37 EST 2013,23-Dec-2013 11:39:37.973,-79.99853063,40.44391769,4.75,4,188,168.4,-10.69,0.58,-2.38,0.14,-0.09,-0.01,-0.9,-0.21,16.75,14.76,997.28,-132.52,0,87,20,-16.54,2099.25,1.09,0.43,0.01,0.29,188,-2.34,0,4,-2.34,168.4,0.9,14,7.49,16,3.48,1,8.2,934.51,1.93,2.58,12.52,7.99,35.36,8.12,1053,727.38,326.46,18,32.94,21.96,21.96,-,350.27,97.25,5.49,7.84,15.69
Mon Dec 23 11:39:38 EST 2013,23-Dec-2013 11:39:39.420,-79.99850975,40.44385952,5.25,4,187,163.6,-9.69,1.79,-1.88,0.04,-0.08,0.01,-0.92,-0.13,16.75,13.26,997.39,-132.53,0,87,25.88,-16.54,2248.25,1.09,0.9,0.01,0.29,187,-2.34,0,4,4.69,163.6,1.9,14.12,11.21,16,4.64,0.9,8.21,934.52,1.54,2.06,12.52,7.99,35.36,6.53,1055,728.8,326.46,19,31.76,13.73,16.86,-,350.81,97.25,2.75,0,14.9
Mon Dec 23 11:39:40 EST 2013,23-Dec-2013 11:39:40.923,-79.99843519,40.44375929,5.5,5,186,156.9,-7.99,1.07,-0.05,-0.16,0.15,0.15,-1.13,-0.29,16.75,13.49,997.31,-132.55,0,87,37.65,-16.54,1754.75,1.09,0.87,0.01,0.29,186,-2.34,0,5,4.69,156.9,1.7,14.18,9.73,16,4.21,0.92,8.22,934.53,1.54,2.06,12.52,7.99,35.36,6.53,1056,730.29,326.46,19,31.37,13.73,12.94,-,351.13,97.25,3.53,5.88,16.47
Mon Dec 23 11:39:41 EST 2013,23-Dec-2013 11:39:42.325,-79.9984139,40.44371303,5.75,3,187,158.2,-8.47,-2.03,-0.45,-0.09,-0.11,-0.21,-0.86,-0.15,16.75,14.01,997.31,-132.56,0,87,16.86,-16.55,1399.75,1.09,0.41,0.01,0.29,187,-2.34,0,3,-0.78,158.2,1.2,13.79,4.7,17,4.06,0.95,8.23,934.54,3.17,4.25,12.52,7.99,35.36,21.6,1058,731.72,326.46,21,32.16,22.35,22.35,-,350.88,97.25,4.31,8.24,13.33
Mon Dec 23 11:39:43 EST 2013,23-Dec-2013 11:39:43.576,-79.99837871,40.44362888,5.5,4,186,161.7,-8.23,0.11,-2.47,-0.1,0.04,0.03,-1.03,-0.27,16.75,14.1,997.15,-132.58,0,87,57.65,-16.55,1382.75,1.09,1.11,0.02,0.29,186,-1.56,0,4,0,161.7,2,14.12,13.12,17,6.96,0.96,8.24,934.54,3.17,4.25,12.52,7.99,35.36,21.6,1059,733.01,326.46,20,35.69,25.1,24.71,-,351.43,91.37,9.02,10.98,18.82
Mon Dec 23 11:39:44 EST 2013,23-Dec-2013 11:39:44.919,-79.99836562,40.44357103,6,4,187,163.3,-9,-0.17,-3.18,-0.01,-0.17,-0.05,-0.79,-0.34,16.76,14.95,997.26,-132.61,0,88,63.92,-16.55,1650.75,1.1,1.53,0.03,0.29,187,-1.56,0,4,-2.34,163.3,4.2,13.94,18.27,16,10.88,1.02,8.24,934.55,8.03,10.76,12.52,7.99,35.36,46.43,1060,734.3,326.46,24,37.65,27.84,27.45,-,352.58,91.37,11.37,13.73,21.57
Mon Dec 23 11:39:45 EST 2013,23-Dec-2013 11:39:46.241,-79.99835853,40.44350324,7.25,4,187,166.1,-9.77,-1.79,-0.03,0.03,0.12,0.1,-1.09,-0.31,16.77,14.59,997.22,-132.65,0,88,25.88,-16.56,2054.25,1.1,1.75,0.03,0.29,187,-2.34,0,4,-1.56,166.1,8.4,14.08,22.13,15,11.02,0.99,8.25,934.56,14.06,18.85,12.52,7.99,35.36,65.36,1062,735.63,326.46,30,31.76,13.73,12.94,-,353.73,91.37,3.53,0,15.29
Mon Dec 23 11:39:47 EST 2013,23-Dec-2013 11:39:47.679,-79.9982838,40.44336137,8.25,5,186,162.6,-9.64,0.4,-3.17,0.05,-0.05,-0.14,-0.94,-0.2,16.78,13.58,997.17,-132.66,0,88,26.27,-16.56,2091.5,1.1,0.74,0.01,0.29,186,-1.56,0.78,5,3.91,162.6,0.6,13.77,9.11,15,3.48,0.92,8.27,934.58,14.06,18.85,12.52,7.99,35.36,65.36,1063,737.06,326.46,30,36.08,25.49,25.49,-,353.6,91.37,9.02,11.76,20
Mon Dec 23 11:39:48 EST 2013,23-Dec-2013 11:39:49.031,-79.9982307,40.44328096,8.75,5,186,161.1,-9.67,0.94,-1.47,0.02,0.06,-0.13,-1.05,-0.12,16.79,15.02,997.13,-132.7,0,88,35.29,-16.56,2261.5,1.1,1.56,0.03,0.29,186,-2.34,0,5,-3.12,161.1,3.3,13.98,17.96,15,8.99,1.02,8.28,934.59,7.31,9.8,12.52,7.99,35.36,30.87,1064,738.43,326.46,33,31.76,13.73,12.94,-,354.09,91.37,3.92,0,15.69
Mon Dec 23 11:39:49 EST 2013,23-Dec-2013 11:39:50.432,-79.99818273,40.44320824,9,5,186,159.7,-10.44,0.15,1.69,0.1,0.1,-0.06,-1.04,0.24,16.81,19.02,997.15,-132.7,0,89,16.08,-16.56,2210.25,1.1,0.52,0.01,0.29,186,-2.34,0,5,0,159.7,0.5,14.04,6.62,15,3.05,1.29,8.29,934.6,7.31,9.8,12.52,7.99,35.36,30.87,1066,739.8,326.46,32,30.98,13.73,12.94,-,353.74,91.37,3.14,0,14.51
Mon Dec 23 11:39:51 EST 2013,23-Dec-2013 11:39:51.829,-79.99810118,40.44309219,6.5,6,186,160.3,-10.52,-0.87,-0.46,0.1,-0.01,0,-0.99,-0.15,16.81,20.35,997.17,-132.71,0,89,17.25,-16.57,1441.5,1.1,0.28,0,0.29,186,-1.56,0,6,0,160.3,9.6,14.08,4.52,16,3.48,1.38,8.3,934.61,7.31,9.8,12.52,7.99,35.36,30.87,1067,741.2,326.46,21,30.2,20,20.78,-,353.28,91.37,1.96,0,13.33
Mon Dec 23 11:39:52 EST 2013,23-Dec-2013 11:39:53.109,-79.99808304,40.44304219,5,5,186,161.5,-9.84,-0.54,-1.69,0.04,0.04,-0.09,-1,-0.36,16.81,13.75,997.14,-132.72,0,89,50.2,-16.57,1049.25,1.1,0.45,0.01,0.29,186,-1.56,0,5,0,161.5,8.4,13.77,7.83,16,5.37,0.94,8.31,934.62,-,-,12.52,7.99,35.36,-,1068,742.52,326.46,15,45.1,28.24,28.24,-,353.3,91.37,27.45,13.73,18.82
Mon Dec 23 11:39:53 EST 2013,23-Dec-2013 11:39:54.447,-79.99802657,40.44302261,4.5,6,185,147.5,-8.29,-1.55,-1.35,-0.11,0.01,-0.11,-0.97,-0.35,16.81,14.42,997.02,-132.76,0,89,87.06,-16.57,1365,1.11,1.77,0.03,0.29,185,-1.56,-1.56,6,3.12,147.5,3.8,13.94,20.55,15,13.34,0.98,8.31,934.62,7.91,10.6,12.52,7.99,35.36,55.32,1070,743.83,326.46,20,36.08,20.78,20.39,-,355.36,91.37,11.37,14.9,23.53
Mon Dec 23 11:39:55 EST 2013,23-Dec-2013 11:39:55.763,-79.9978898,40.44303421,5.25,6,184,97.6,-9.67,-1.48,-0.06,0.02,-0.13,-0.16,-0.86,-0.14,16.82,14.75,997.16,-132.77,0,89,22.35,-16.57,1703.5,1.11,0.54,0.01,0.29,184,-2.34,-0.78,6,2.34,97.6,8.8,14.02,6.62,15,6.09,1,8.33,934.63,10.78,14.45,12.52,7.99,35.36,60.41,1071,745.14,326.46,25,30.98,13.73,12.94,-,355.28,90.2,3.14,0,14.51
Mon Dec 23 11:39:56 EST 2013,23-Dec-2013 11:39:57.173,-79.99780413,40.44306405,6.75,6,185,78.8,-9.07,-0.69,0.19,-0.05,-0.07,-0.07,-0.93,-0.07,16.82,20.35,997.03,-132.77,0,89,16.86,-16.57,1627,1.11,0.41,0.01,0.29,185,-2.34,0,6,0,78.8,5.1,13.81,5.12,15,3.34,1.38,8.33,934.64,10.78,14.45,12.52,7.99,35.36,60.41,1072,746.59,326.46,24,30.59,13.73,12.94,-,354.95,90.2,2.75,0,13.73
Mon Dec 23 11:39:57 EST 2013,23-Dec-2013 11:39:58.557,-79.99773787,40.44305667,6.25,6,185,83.3,-9.73,0.5,-0.01,0.01,-0.01,0.05,-0.99,-0.1,16.83,20.35,997.1,-132.78,0,89,17.25,-16.57,1425.5,1.11,0.26,0,0.29,185,-1.56,0,6,0,83.3,1.5,14.06,4.41,16,3.48,1.38,8.34,934.65,10.78,14.45,12.52,7.99,35.36,60.41,1074,747.95,326.46,21,30.59,13.73,12.94,-,354.58,90.2,2.35,0,13.33
Mon Dec 23 11:39:59 EST 2013,23-Dec-2013 11:39:59.981,-79.99762,40.44308204,4.75,8,187,72.3,-9.52,0.26,0.89,-0.01,0.03,0.07,-1.02,-0.03,16.83,20.35,997.09,-132.78,0,89,17.65,-16.57,1156.75,1.11,0.22,0,0.29,187,-1.56,0,8,0,72.3,2.8,14.1,3.76,16,3.77,1.38,8.35,934.66,-,-,12.52,7.99,35.36,-,1075,749.34,326.46,17,30.59,13.73,12.94,-,354.19,90.2,2.35,0,12.94
Mon Dec 23 11:40:00 EST 2013,23-Dec-2013 11:40:01.392,-79.99758552,40.44307944,3.5,7,188,62.3,-9.67,0.29,-0.23,0.01,-0.01,0.02,-0.99,-0.12,16.82,13.24,997.11,-132.79,0,89,14.9,-16.58,873,1.11,0.19,0,0.29,188,-1.56,0,7,-1.56,62.3,8.1,14.1,3.2,17,4.21,0.9,8.35,934.66,-,-,12.52,7.99,35.36,-,1077,750.78,326.46,9,30.2,13.73,12.94,-,353.83,90.2,1.57,0,12.55
Mon Dec 23 11:40:02 EST 2013,23-Dec-2013 11:40:02.780,-79.99756667,40.44308993,0.5,6,189,69,-9.62,0.15,-0.97,0,-0.02,0.02,-0.97,-0.22,16.81,14.64,997.11,-132.8,0,89,16.86,-16.58,725,1.11,0.31,0.01,0.29,189,-1.56,0,6,-3.12,69,4.3,13.97,3.43,17,4.35,1,8.36,934.66,-,-,12.52,7.99,35.36,-,1078,752.17,326.46,2,30.2,13.73,12.94,-,353.83,90.2,1.57,0,12.55
Mon Dec 23 11:40:03 EST 2013,23-Dec-2013 11:40:04.153,-79.99758129,40.44308103,0,6,190,0,-9.7,0.28,-1.05,0.01,-0.02,0.02,-0.98,-0.2,16.79,14.43,997.04,-132.8,0,89,20,-16.58,702.5,1.11,0.21,0,0.29,190,-1.56,0,6,-0.78,0,1.8,13.94,2.65,18,4.79,0.98,8.36,934.66,-,-,12.52,7.99,35.36,-,1079,752.56,327.47,0,29.8,13.73,12.94,-,353.83,90.2,1.57,0,12.55
Mon Dec 23 11:40:04 EST 2013,23-Dec-2013 11:40:05.570,-79.99759055,40.44308694,0,6,189,0,-9.62,0.14,-0.93,0,-0.01,0.01,-0.99,-0.2,16.78,14.33,997.07,-132.8,0,89,19.61,-16.58,718,1.11,0.21,0,0.29,189,-1.56,0,6,0,0,0,14.06,2.58,18,4.79,0.97,8.36,934.66,-,-,12.52,7.99,35.36,-,1081,752.56,328.81,0,29.8,13.73,12.94,-,353.83,90.2,1.57,0,12.55
Mon Dec 23 11:40:06 EST 2013,23-Dec-2013 11:40:06.953,-79.99760328,40.44310325,0,6,189,0,-9.67,0.23,-0.97,0.01,-0.02,0.01,-0.98,-0.21,16.77,14.47,997.04,-132.81,0,90,16.47,-16.58,720.75,1.11,0.27,0,0.29,189,-1.56,0,6,1.56,0,0,13.98,3.29,18,4.64,0.98,8.36,934.66,-,-,12.52,7.99,35.36,-,1082,752.56,330.24,0,29.8,13.73,12.94,-,353.83,90.2,1.57,0,12.55
Mon Dec 23 11:40:07 EST 2013,23-Dec-2013 11:40:08.474,-79.99761414,40.44309464,0,6,190,0,-9.58,0.12,-0.74,0,-0.02,0.01,-0.98,-0.2,16.76,14.08,997.12,-132.81,0,90,15.69,-16.58,701.75,1.11,0.27,0,0.29,190,-1.56,0,6,1.56,0,0,14.1,3.34,18,4.64,0.96,8.36,934.66,-,-,12.52,7.99,35.36,-,1084,752.56,331.73,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:09 EST 2013,23-Dec-2013 11:40:09.783,-79.99763314,40.44307673,0,6,190,0,-9.56,0.13,-1.09,0,-0.03,0.03,-0.97,-0.21,16.74,14.06,997.05,-132.82,0,90,16.08,-16.58,708.25,1.11,0.22,0,0.29,190,-1.56,0,6,1.56,0,0,13.94,2.65,19,4.64,0.96,8.36,934.66,-,-,12.52,7.99,35.36,-,1085,752.56,333.07,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:10 EST 2013,23-Dec-2013 11:40:11.233,-79.99763848,40.44307802,0,6,190,0,-9.56,0.14,-1.16,0,-0.01,0.01,-0.99,-0.21,16.73,14.1,997.12,-132.82,0,90,17.25,-16.58,722.5,1.11,0.26,0,0.29,190,-1.56,0,6,1.56,0,0,14.04,3.12,19,4.5,0.96,8.36,934.66,-,-,12.52,7.99,35.36,-,1087,752.56,334.54,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:12 EST 2013,23-Dec-2013 11:40:12.557,-79.99764507,40.44308257,0,7,190,0,-9.58,0.11,-0.81,0,0,0.02,-0.99,-0.22,16.72,14.08,997.09,-132.83,0,90,17.25,-16.58,702.25,1.11,0.25,0,0.29,190,-1.56,0,7,1.56,0,0,14.08,2.99,19,4.64,0.96,8.36,934.66,-,-,12.52,7.99,35.36,-,1088,752.56,335.87,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:13 EST 2013,23-Dec-2013 11:40:13.983,-79.99764675,40.44308776,0,7,190,0,-9.65,0.14,-1.15,0.01,-0.01,0.02,-0.98,-0.2,16.7,14.2,997.02,-132.84,0,90,15.69,-16.58,711,1.11,0.27,0,0.29,190,-1.56,0,7,1.56,0,0,14.1,3.16,19,4.5,0.97,8.36,934.66,-,-,12.52,7.99,35.36,-,1089,752.56,337.27,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:14 EST 2013,23-Dec-2013 11:40:15.379,-79.99764728,40.44308715,0,8,190,0,-9.56,0.13,-0.96,0,-0.02,0.01,-0.98,-0.18,16.69,14.13,997.09,-132.84,0,90,20.78,-16.58,697.5,1.11,0.27,0,0.29,190,-1.56,0,8,1.56,0,0,14.08,3.29,19,4.64,0.96,8.36,934.66,-,-,12.52,7.99,35.36,-,1091,752.56,338.66,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:16 EST 2013,23-Dec-2013 11:40:16.779,-79.9976474,40.44308669,0,7,190,0,-9.61,0.2,-1.08,0.01,-0.01,0.01,-0.99,-0.22,16.68,14.18,997.09,-132.85,0,90,16.47,-16.58,696.5,1.11,0.27,0,0.29,190,-1.56,0,7,0,0,0,14.08,3.25,19,4.64,0.96,8.36,934.66,-,-,12.52,7.99,35.36,-,1092,752.56,340.05,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
Mon Dec 23 11:40:17 EST 2013,23-Dec-2013 11:40:18.199,-79.99764737,40.44308653,0,7,190,0,-9.63,0.11,-1.03,0.01,-0.02,0.03,-0.98,-0.2,16.66,14.6,997.12,-132.85,0,90,17.25,-16.58,691.5,1.11,0.27,0,0.29,190,-1.56,0,7,0.78,0,0,13.93,3.25,19,4.64,0.99,8.36,934.66,-,-,12.52,7.99,35.36,-,1093,752.56,341.49,0,29.8,13.73,12.94,-,353.83,94.12,1.57,0,12.55
