subject,session,timestamp,gravity_x_LH,gravity_y_LH,gravity_z_LH,gravity_feature_LH,gravity_feature_level_LH,gravity_feature_LH_1std,gravity_trend_LH,gravity_trend_elapsed_time_LH,baseline_gravity_x_LH,baseline_gravity_y_LH,baseline_gravity_z_LH,gyro_x_LH,gyro_y_LH,gyro_z_LH,gyro_feature_LH,gyro_feature_level_LH,gyro_feature_LH_1std,gyro_trend_LH,gyro_trend_elapsed_time_LH,north_x_LH,north_y_LH,north_z_LH,gravity_x_head,gravity_y_head,gravity_z_head,gravity_feature_head,gravity_feature_level_head,gravity_feature_head_1std,gravity_trend_head,gravity_trend_elapsed_time_head,baseline_gravity_x_head,baseline_gravity_y_head,baseline_gravity_z_head,gyro_x_head,gyro_y_head,gyro_z_head,gyro_feature_head,gyro_feature_level_head,gyro_feature_head_1std,gyro_trend_head,gyro_trend_elapsed_time_head,north_x_head,north_y_head,north_z_head,gravity_x_foot,gravity_y_foot,gravity_z_foot,gravity_feature_foot,gravity_feature_level_foot,gravity_feature_foot_1std,gravity_trend_foot,gravity_trend_elapsed_time_foot,baseline_gravity_x_foot,baseline_gravity_y_foot,baseline_gravity_z_foot,gyro_x_foot,gyro_y_foot,gyro_z_foot,gyro_feature_foot,gyro_feature_level_foot,gyro_feature_foot_1std,gyro_trend_foot,gyro_trend_elapsed_time_foot,north_x_foot,north_y_foot,north_z_foot,gravity_x_RH,gravity_y_RH,gravity_z_RH,gravity_feature_RH,gravity_feature_level_RH,gravity_feature_RH_1std,gravity_trend_RH,gravity_trend_elapsed_time_RH,baseline_gravity_x_RH,baseline_gravity_y_RH,baseline_gravity_z_RH,gyro_x_RH,gyro_y_RH,gyro_z_RH,gyro_feature_RH,gyro_feature_level_RH,gyro_feature_RH_1std,gyro_trend_RH,gyro_trend_elapsed_time_RH,north_x_RH,north_y_RH,north_z_RH
5,DRIVING1,2013-11-01T11:43:21.000-05:00,0.671333,0.623,0.4,-1.#IND,Null_Gravity_level,-1.#IND,Plain,552,-1.#IND,-1.#IND,-1.#IND,0.0356667,-0.0263333,-0.03,0.0178436,Ignorable_fluctuation,-0.0215374,Decrement,1,-0.232,-0.075,0.969667,-0.625333,0.717667,-0.303667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,552,-1.#IND,-1.#IND,-1.#IND,-0.0706667,0.153667,-0.0403333,0.0579598,Low_fluctuation,0.027214,Increment,3,0.968667,0.100333,0.227667,-0.0933333,0.962,0.255,-1.#IND,Null_Gravity_level,-1.#IND,Plain,552,-1.#IND,-1.#IND,-1.#IND,-0.008,0.00433333,-0.112333,0.0375671,Ignorable_fluctuation,0.0303516,Increment,1,0.402,0.415667,-0.814667,-0.472667,0.714667,0.507,-1.#IND,Null_Gravity_level,-1.#IND,Plain,552,-1.#IND,-1.#IND,-1.#IND,-0.0186667,-0.012,-0.168333,0.0565966,Low_fluctuation,0.0465298,Increment,1,0.443667,-0.608333,0.656667
5,DRIVING1,2013-11-01T11:43:22.000-05:00,0.63175,0.6625,0.3935,-1.#IND,Null_Gravity_level,-1.#IND,Plain,553,-1.#IND,-1.#IND,-1.#IND,-0.00475,0.05,0.1495,0.0525704,Low_fluctuation,0.0347268,Increment,1,-0.203,-0.037,0.9785,-0.624,0.705,-0.33625,-1.#IND,Null_Gravity_level,-1.#IND,Plain,553,-1.#IND,-1.#IND,-1.#IND,-0.04225,-0.05175,-0.02925,0.0243098,Ignorable_fluctuation,-0.03365,Decrement,1,0.96325,0.127,0.23625,-0.08675,0.959,0.26775,-1.#IND,Null_Gravity_level,-1.#IND,Plain,553,-1.#IND,-1.#IND,-1.#IND,0.005,0.00675,-0.07125,0.0239145,Ignorable_fluctuation,-0.0136526,Decrement,1,0.3605,0.462,-0.8035,-0.45,0.748,0.48175,-1.#IND,Null_Gravity_level,-1.#IND,Plain,553,-1.#IND,-1.#IND,-1.#IND,0.0195,-0.03125,-0.146,0.0501916,Low_fluctuation,-0.00640493,Decrement,1,0.46525,-0.57925,0.6685
5,DRIVING1,2013-11-01T11:43:23.000-05:00,0.603333,0.686667,0.405333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,554,-1.#IND,-1.#IND,-1.#IND,0.00333333,0.00933333,0.179333,0.059869,Low_fluctuation,0.0072986,Increment,2,-0.201,-0.130333,0.970667,-0.622667,0.710667,-0.326667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,554,-1.#IND,-1.#IND,-1.#IND,-0.059,0.0213333,-0.0133333,0.0213799,Ignorable_fluctuation,-0.00292991,Decrement,2,0.964333,0.101333,0.243333,-0.103,0.956333,0.272333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,554,-1.#IND,-1.#IND,-1.#IND,0.00333333,0.012,-0.0246667,0.00921084,Ignorable_fluctuation,-0.0147037,Decrement,2,0.420667,0.410333,-0.806667,-0.347333,0.779667,0.518333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,554,-1.#IND,-1.#IND,-1.#IND,0.00433333,-0.0143333,0.0823333,0.0278946,Ignorable_fluctuation,-0.022297,Decrement,2,0.470333,-0.617333,0.630333
5,DRIVING1,2013-11-01T11:43:24.000-05:00,0.648,0.65175,0.37925,-1.#IND,Null_Gravity_level,-1.#IND,Plain,555,-1.#IND,-1.#IND,-1.#IND,-0.00825,0.06775,0.0205,0.0237542,Ignorable_fluctuation,-0.0361148,Decrement,1,-0.245,-0.10425,0.963,-0.62025,0.71275,-0.327,-1.#IND,Null_Gravity_level,-1.#IND,Plain,555,-1.#IND,-1.#IND,-1.#IND,-0.0615,0.00275,-0.05525,0.0275729,Ignorable_fluctuation,0.00619301,Increment,1,0.9525,0.1445,0.267,-0.094,0.9585,0.26825,-1.#IND,Null_Gravity_level,-1.#IND,Plain,555,-1.#IND,-1.#IND,-1.#IND,0.02475,0.00075,-0.06425,0.0229521,Ignorable_fluctuation,0.0137413,Increment,1,0.40375,0.341,-0.84475,-0.4875,0.67575,0.54675,-1.#IND,Null_Gravity_level,-1.#IND,Plain,555,-1.#IND,-1.#IND,-1.#IND,-0.06625,-0.00875,-0.04175,0.0262651,Ignorable_fluctuation,-0.00162957,Decrement,3,0.4345,-0.616,0.65575
5,DRIVING1,2013-11-01T11:43:25.000-05:00,0.661,0.620333,0.419,-1.#IND,Null_Gravity_level,-1.#IND,Plain,556,-1.#IND,-1.#IND,-1.#IND,-0.0463333,-0.000666667,0.192,0.0658375,Low_fluctuation,0.0420833,Increment,1,-0.217333,-0.072,0.973333,-0.626333,0.715333,-0.309,-1.#IND,Null_Gravity_level,-1.#IND,Plain,556,-1.#IND,-1.#IND,-1.#IND,-0.0303333,-0.0243333,-0.0443333,0.0196572,Ignorable_fluctuation,-0.00791564,Decrement,1,0.950667,0.157,0.269333,-0.0783333,0.96,0.269,-1.#IND,Null_Gravity_level,-1.#IND,Plain,556,-1.#IND,-1.#IND,-1.#IND,0.0206667,0.00833333,-0.02,0.00998085,Ignorable_fluctuation,-0.0129712,Decrement,1,0.459,0.403333,-0.791333,-0.395,0.738667,0.541,-1.#IND,Null_Gravity_level,-1.#IND,Plain,556,-1.#IND,-1.#IND,-1.#IND,-0.028,-0.0303333,0.0873333,0.0321994,Ignorable_fluctuation,0.00593434,Increment,1,0.401667,-0.599667,0.691667
5,DRIVING1,2013-11-01T11:43:26.000-05:00,0.596333,0.738667,0.303667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,557,-1.#IND,-1.#IND,-1.#IND,-0.0483333,-0.00466667,-0.0543333,0.0242899,Ignorable_fluctuation,-0.0415476,Decrement,1,-0.215,-0.0536667,0.974667,-0.630667,0.723333,-0.280333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,557,-1.#IND,-1.#IND,-1.#IND,-0.0496667,0.0216667,-0.0313333,0.0208646,Ignorable_fluctuation,0.00120739,Increment,1,0.953667,0.147667,0.260667,-0.0496667,0.971333,0.231,-1.#IND,Null_Gravity_level,-1.#IND,Plain,557,-1.#IND,-1.#IND,-1.#IND,0.0193333,-0.008,-0.0256667,0.0110381,Ignorable_fluctuation,0.00105725,Increment,1,0.394667,0.473667,-0.780667,-0.426333,0.695,0.575667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,557,-1.#IND,-1.#IND,-1.#IND,0.0103333,0.018,0.0266667,0.0112639,Ignorable_fluctuation,-0.0209355,Decrement,1,0.451333,-0.580333,0.677
5,DRIVING1,2013-11-01T11:43:27.000-05:00,0.62875,0.66425,0.3975,-1.#IND,Null_Gravity_level,-1.#IND,Plain,558,-1.#IND,-1.#IND,-1.#IND,0.00225,0.02825,-0.0195,0.0114667,Ignorable_fluctuation,-0.0128232,Decrement,2,-0.2235,-0.05575,0.97225,-0.636,0.70275,-0.315,-1.#IND,Null_Gravity_level,-1.#IND,Plain,558,-1.#IND,-1.#IND,-1.#IND,-0.07675,0.01175,0.03575,0.0284931,Ignorable_fluctuation,0.00762841,Increment,2,0.9495,0.14725,0.27525,-0.0955,0.9545,0.27875,-1.#IND,Null_Gravity_level,-1.#IND,Plain,558,-1.#IND,-1.#IND,-1.#IND,0.02,0.009,-0.04675,0.0172129,Ignorable_fluctuation,0.00617483,Increment,2,0.434,0.39275,-0.80525,-0.53275,0.67125,0.5065,-1.#IND,Null_Gravity_level,-1.#IND,Plain,558,-1.#IND,-1.#IND,-1.#IND,-0.02325,-0.0485,-0.06625,0.0284446,Ignorable_fluctuation,0.0171807,Increment,1,0.44025,-0.5745,0.6895
5,DRIVING1,2013-11-01T11:43:28.000-05:00,0.650667,0.641,0.403,-1.#IND,Null_Gravity_level,-1.#IND,Plain,559,-1.#IND,-1.#IND,-1.#IND,0.0723333,0.046,0.0246667,0.0297332,Ignorable_fluctuation,0.0182664,Increment,1,-0.253,-0.073,0.964667,-0.616667,0.702667,-0.349667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,559,-1.#IND,-1.#IND,-1.#IND,-0.0753333,0.0456667,-0.0446667,0.0329236,Ignorable_fluctuation,0.00443054,Increment,3,0.960333,0.110667,0.256333,-0.139333,0.947667,0.284667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,559,-1.#IND,-1.#IND,-1.#IND,0.00833333,0.016,-0.0223333,0.00956976,Ignorable_fluctuation,-0.00764317,Decrement,1,0.461,0.354,-0.812,-0.515667,0.685333,0.511333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,559,-1.#IND,-1.#IND,-1.#IND,-0.0676667,0.00133333,-0.235333,0.081624,Low_fluctuation,0.0531794,Increment,2,0.451333,-0.619667,0.641333
5,DRIVING1,2013-11-01T11:43:29.000-05:00,0.6455,0.6635,0.366,-1.#IND,Null_Gravity_level,-1.#IND,Plain,560,-1.#IND,-1.#IND,-1.#IND,0.01525,0.0175,0.09475,0.0325173,Ignorable_fluctuation,0.00278413,Increment,2,-0.2025,-0.08275,0.97525,-0.63525,0.6965,-0.333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,560,-1.#IND,-1.#IND,-1.#IND,-0.0425,0.012,-0.0545,0.0233821,Ignorable_fluctuation,-0.0095415,Decrement,1,0.95675,0.114,0.26725,-0.11025,0.94975,0.2875,-1.#IND,Null_Gravity_level,-1.#IND,Plain,560,-1.#IND,-1.#IND,-1.#IND,0.0045,0.03,-0.015,0.0112805,Ignorable_fluctuation,0.00171076,Increment,1,0.422,0.40075,-0.812,-0.52425,0.64225,0.55775,-1.#IND,Null_Gravity_level,-1.#IND,Plain,560,-1.#IND,-1.#IND,-1.#IND,-0.02075,0.03275,-0.27925,0.0939762,Low_fluctuation,0.0123521,Increment,3,0.51675,-0.60625,0.59975
5,DRIVING1,2013-11-01T11:43:30.000-05:00,0.622667,0.679667,0.381,-1.#IND,Null_Gravity_level,-1.#IND,Plain,561,-1.#IND,-1.#IND,-1.#IND,-0.0153333,0.0356667,0.0266667,0.0156997,Ignorable_fluctuation,-0.0168176,Decrement,1,-0.200333,-0.0483333,0.977333,-0.613667,0.711333,-0.342667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,561,-1.#IND,-1.#IND,-1.#IND,-0.167667,0.175667,-0.0943333,0.0868394,Low_fluctuation,0.0634573,Increment,1,0.923667,0.161667,0.345,-0.0883333,0.96,0.265,-1.#IND,Null_Gravity_level,-1.#IND,Plain,561,-1.#IND,-1.#IND,-1.#IND,-0.00133333,0.031,-0.0283333,0.0140062,Ignorable_fluctuation,0.00272566,Increment,2,0.395,0.412667,-0.813333,-0.551667,0.619333,0.551333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,561,-1.#IND,-1.#IND,-1.#IND,0.0233333,-0.0166667,0.09,0.0314858,Ignorable_fluctuation,-0.0624903,Decrement,1,0.521333,-0.564,0.637667
5,DRIVING1,2013-11-01T11:43:31.000-05:00,0.60425,0.676,0.421,-1.#IND,Null_Gravity_level,-1.#IND,Plain,562,-1.#IND,-1.#IND,-1.#IND,0.04975,-0.034,0.0215,0.0213263,Ignorable_fluctuation,0.0056266,Increment,1,-0.2075,-0.11475,0.971,-0.628,0.69125,-0.35575,-1.#IND,Null_Gravity_level,-1.#IND,Plain,562,-1.#IND,-1.#IND,-1.#IND,-0.05975,-0.0145,-0.04775,0.0259495,Ignorable_fluctuation,-0.0608899,Decrement,1,0.94375,0.131,0.302,-0.10575,0.95275,0.2825,-1.#IND,Null_Gravity_level,-1.#IND,Plain,562,-1.#IND,-1.#IND,-1.#IND,-0.0015,0.035,-0.02875,0.0151063,Ignorable_fluctuation,0.00110016,Increment,3,0.42825,0.38875,-0.81475,-0.554,0.63525,0.53375,-1.#IND,Null_Gravity_level,-1.#IND,Plain,562,-1.#IND,-1.#IND,-1.#IND,-0.01675,0.01875,-0.056,0.0204617,Ignorable_fluctuation,-0.0110242,Decrement,2,0.56,-0.56075,0.60925
5,DRIVING1,2013-11-01T11:43:32.000-05:00,0.631333,0.639,0.434333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,563,-1.#IND,-1.#IND,-1.#IND,0.0763333,0.0293333,0.0833333,0.0389182,Ignorable_fluctuation,0.0175919,Increment,2,-0.192667,-0.0796667,0.977667,-0.625333,0.690667,-0.362333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,563,-1.#IND,-1.#IND,-1.#IND,-0.0843333,0.039,-0.0333333,0.0329043,Ignorable_fluctuation,0.00695481,Increment,1,0.953667,0.16,0.253667,-0.176333,0.946667,0.269,-1.#IND,Null_Gravity_level,-1.#IND,Plain,563,-1.#IND,-1.#IND,-1.#IND,0.0196667,0.0566667,-0.121667,0.0452164,Ignorable_fluctuation,0.03011,Increment,4,0.415333,0.394,-0.813667,-0.571333,0.632333,0.513,-1.#IND,Null_Gravity_level,-1.#IND,Plain,563,-1.#IND,-1.#IND,-1.#IND,-0.021,0.0216667,0.175333,0.0593036,Low_fluctuation,0.0388419,Increment,1,0.533333,-0.550667,0.639333
5,DRIVING1,2013-11-01T11:43:33.000-05:00,0.66525,0.6125,0.422,-1.#IND,Null_Gravity_level,-1.#IND,Plain,564,-1.#IND,-1.#IND,-1.#IND,0.003,0.0865,0.0285,0.0303745,Ignorable_fluctuation,-0.00854373,Decrement,1,-0.20525,-0.05775,0.97575,-0.62475,0.683,-0.378,-1.#IND,Null_Gravity_level,-1.#IND,Plain,564,-1.#IND,-1.#IND,-1.#IND,-0.0685,0.03875,-0.04825,0.0307713,Ignorable_fluctuation,-0.00213294,Decrement,1,0.95525,0.163,0.2445,-0.16875,0.936,0.30475,-1.#IND,Null_Gravity_level,-1.#IND,Plain,564,-1.#IND,-1.#IND,-1.#IND,0.00275,0.0515,-0.0505,0.0240603,Ignorable_fluctuation,-0.0211561,Decrement,1,0.38575,0.40825,-0.82325,-0.54725,0.633,0.53625,-1.#IND,Null_Gravity_level,-1.#IND,Plain,564,-1.#IND,-1.#IND,-1.#IND,0.029,0.0335,0.04725,0.0215917,Ignorable_fluctuation,-0.0377119,Decrement,1,0.5105,-0.54075,0.66525
5,DRIVING1,2013-11-01T11:43:34.000-05:00,0.72725,0.5425,0.41775,-1.#IND,Null_Gravity_level,-1.#IND,Plain,565,-1.#IND,-1.#IND,-1.#IND,-0.02725,0.07875,-0.01625,0.0283003,Ignorable_fluctuation,-0.00207417,Decrement,2,-0.20525,-0.084,0.97325,-0.64025,0.66625,-0.38275,-1.#IND,Null_Gravity_level,-1.#IND,Plain,565,-1.#IND,-1.#IND,-1.#IND,-0.05625,0.005,-0.0215,0.020142,Ignorable_fluctuation,-0.0106293,Decrement,2,0.9465,0.1965,0.2555,-0.16725,0.9415,0.2905,-1.#IND,Null_Gravity_level,-1.#IND,Plain,565,-1.#IND,-1.#IND,-1.#IND,0.014,0.03975,0.02725,0.0167286,Ignorable_fluctuation,-0.00733162,Decrement,2,0.35925,0.435,-0.819,-0.54175,0.664,0.51275,-1.#IND,Null_Gravity_level,-1.#IND,Plain,565,-1.#IND,-1.#IND,-1.#IND,-0.0535,-0.012,-0.045,0.0236438,Ignorable_fluctuation,0.00205207,Increment,1,0.51875,-0.54925,0.651
5,DRIVING1,2013-11-01T11:43:35.000-05:00,0.657333,0.585333,0.471333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,566,-1.#IND,-1.#IND,-1.#IND,-0.0623333,0.053,0.0786667,0.0378343,Ignorable_fluctuation,0.00953392,Increment,1,-0.078,-0.066,0.991667,-0.616,0.707667,-0.345667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,566,-1.#IND,-1.#IND,-1.#IND,-0.0983333,0.033,-0.0183333,0.0351102,Ignorable_fluctuation,0.0149682,Increment,1,0.96,0.175667,0.214,-0.112333,0.958,0.262667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,566,-1.#IND,-1.#IND,-1.#IND,0.00866667,0.0413333,0.00333333,0.0141212,Ignorable_fluctuation,-0.00260747,Decrement,3,0.152,0.571667,-0.798333,-0.493333,0.667333,0.553667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,566,-1.#IND,-1.#IND,-1.#IND,-0.006,0.03,-0.003,0.010247,Ignorable_fluctuation,-0.0133968,Decrement,1,0.573667,-0.457333,0.675667
5,DRIVING1,2013-11-01T11:43:36.000-05:00,0.646333,0.622333,0.437333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,567,-1.#IND,-1.#IND,-1.#IND,0.0393333,0.0283333,-0.000333333,0.0161589,Ignorable_fluctuation,-0.0216753,Decrement,1,-0.101,-0.15,0.983,-0.606333,0.712667,-0.351667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,567,-1.#IND,-1.#IND,-1.#IND,-0.049,0.007,-0.0246667,0.0184344,Ignorable_fluctuation,-0.0166758,Decrement,1,0.968667,0.146667,0.198667,-0.087,0.964667,0.247,-1.#IND,Null_Gravity_level,-1.#IND,Plain,567,-1.#IND,-1.#IND,-1.#IND,0.00966667,0.0433333,0.00866667,0.0150788,Ignorable_fluctuation,0.000957637,Increment,1,0.153,0.449667,-0.879333,-0.531667,0.675667,0.508333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,567,-1.#IND,-1.#IND,-1.#IND,0.0163333,0.00333333,0.0923333,0.0312754,Ignorable_fluctuation,0.0210284,Increment,1,0.584667,-0.486,0.645667
5,DRIVING1,2013-11-01T11:43:37.000-05:00,0.61925,0.689,0.35975,-1.#IND,Null_Gravity_level,-1.#IND,Plain,568,-1.#IND,-1.#IND,-1.#IND,0.03575,0.0955,0.079,0.0429978,Ignorable_fluctuation,0.0268389,Increment,1,-0.099,-0.18025,0.97725,-0.62275,0.71475,-0.31725,-1.#IND,Null_Gravity_level,-1.#IND,Plain,568,-1.#IND,-1.#IND,-1.#IND,-0.0435,0.00425,-0.01725,0.0156627,Ignorable_fluctuation,-0.00277172,Decrement,2,0.9685,0.152,0.19325,-0.06725,0.9725,0.2165,-1.#IND,Null_Gravity_level,-1.#IND,Plain,568,-1.#IND,-1.#IND,-1.#IND,0.00825,0.0325,-0.01375,0.0120802,Ignorable_fluctuation,-0.00299863,Decrement,1,0.134,0.43,-0.89025,-0.461,0.6895,0.555,-1.#IND,Null_Gravity_level,-1.#IND,Plain,568,-1.#IND,-1.#IND,-1.#IND,-0.0055,-0.04775,0.012,0.0165137,Ignorable_fluctuation,-0.0147617,Decrement,1,0.5735,-0.529,0.6225
5,DRIVING1,2013-11-01T11:43:38.000-05:00,0.605333,0.651,0.443333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,569,-1.#IND,-1.#IND,-1.#IND,-0.0753333,-0.107333,0.131333,0.0618636,Low_fluctuation,0.0188658,Increment,2,-0.211333,-0.258667,0.937333,-0.643333,0.693667,-0.322333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,569,-1.#IND,-1.#IND,-1.#IND,-0.0213333,-0.0363333,-0.104,0.0374035,Ignorable_fluctuation,0.0217409,Increment,1,0.962,0.138667,0.232667,-0.069,0.955333,0.278333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,569,-1.#IND,-1.#IND,-1.#IND,0.00866667,-0.003,-0.045,0.0153084,Ignorable_fluctuation,0.00322818,Increment,1,0.246333,0.251667,-0.917333,-0.467,0.627333,0.577,-1.#IND,Null_Gravity_level,-1.#IND,Plain,569,-1.#IND,-1.#IND,-1.#IND,0.00733333,-0.018,0.0186667,0.00898284,Ignorable_fluctuation,-0.00753084,Decrement,2,0.546333,-0.621333,0.557333
5,DRIVING1,2013-11-01T11:43:39.000-05:00,0.66375,0.514,0.5185,-1.#IND,Null_Gravity_level,-1.#IND,Plain,570,-1.#IND,-1.#IND,-1.#IND,-0.21725,-0.10975,0.0115,0.0812232,Low_fluctuation,0.0193596,Increment,3,-0.2975,-0.17125,0.89675,-0.64075,0.70025,-0.31275,-1.#IND,Null_Gravity_level,-1.#IND,Plain,570,-1.#IND,-1.#IND,-1.#IND,-0.04175,0.00075,-0.09525,0.034667,Ignorable_fluctuation,-0.00273657,Decrement,1,0.9605,0.10025,0.23425,-0.055,0.97075,0.21475,-1.#IND,Null_Gravity_level,-1.#IND,Plain,570,-1.#IND,-1.#IND,-1.#IND,0.02525,-0.008,0.16325,0.0551283,Low_fluctuation,0.0398199,Increment,2,0.135,0.28625,-0.795,-0.43425,0.73775,0.5075,-1.#IND,Null_Gravity_level,-1.#IND,Plain,570,-1.#IND,-1.#IND,-1.#IND,0.064,-0.03,-0.24275,0.084277,Low_fluctuation,0.0752942,Increment,1,0.58925,-0.59475,0.49225
5,DRIVING1,2013-11-01T11:43:40.000-05:00,0.657667,0.639667,0.375667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,571,-1.#IND,-1.#IND,-1.#IND,0.0196667,-0.00733333,0.054,0.0193119,Ignorable_fluctuation,-0.0619113,Decrement,1,-0.423333,0.0146667,0.897667,-0.615333,0.715333,-0.331667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,571,-1.#IND,-1.#IND,-1.#IND,-0.019,0.0126667,-0.00933333,0.00822297,Ignorable_fluctuation,-0.026444,Decrement,2,0.932,0.115,0.339,-0.121,0.947667,0.293667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,571,-1.#IND,-1.#IND,-1.#IND,0.014,5.78241e-019,-0.0506667,0.0175218,Ignorable_fluctuation,-0.0376065,Decrement,1,0.503333,0.455333,-0.725333,-0.450333,0.692,0.561333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,571,-1.#IND,-1.#IND,-1.#IND,0.007,0.0216667,0.028,0.0120298,Ignorable_fluctuation,-0.0722472,Decrement,1,0.361333,-0.678333,0.631667
5,DRIVING1,2013-11-01T11:43:41.000-05:00,0.6955,0.529,0.47275,-1.#IND,Null_Gravity_level,-1.#IND,Plain,572,-1.#IND,-1.#IND,-1.#IND,-0.277,-0.14875,-0.05175,0.106214,Low_fluctuation,0.0869025,Increment,1,-0.4895,-0.08,0.86475,-0.59825,0.72375,-0.342,-1.#IND,Null_Gravity_level,-1.#IND,Plain,572,-1.#IND,-1.#IND,-1.#IND,-0.06575,0.0395,0.01275,0.0259184,Ignorable_fluctuation,0.0176954,Increment,1,0.92675,0.0545,0.3685,-0.106,0.95175,0.2805,-1.#IND,Null_Gravity_level,-1.#IND,Plain,572,-1.#IND,-1.#IND,-1.#IND,0.01925,-0.01125,-0.008,0.00789603,Ignorable_fluctuation,-0.00962574,Decrement,2,0.6175,0.27975,-0.73275,-0.4395,0.7095,0.548,-1.#IND,Null_Gravity_level,-1.#IND,Plain,572,-1.#IND,-1.#IND,-1.#IND,0.00275,-0.13825,-0.173,0.0738238,Low_fluctuation,0.061794,Increment,1,0.33425,-0.76475,0.5485
5,DRIVING1,2013-11-01T11:43:42.000-05:00,0.637667,0.526,0.545333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,573,-1.#IND,-1.#IND,-1.#IND,0.146,0.015,0.022,0.0494694,Ignorable_fluctuation,-0.0567451,Decrement,1,-0.489667,-0.166333,0.848667,-0.626667,0.698,-0.345667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,573,-1.#IND,-1.#IND,-1.#IND,-0.017,-0.004,-0.0143333,0.00753101,Ignorable_fluctuation,-0.0183874,Decrement,1,0.929333,0.111,0.349,-0.101,0.957667,0.269333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,573,-1.#IND,-1.#IND,-1.#IND,0.0236667,-0.00733333,-0.003,0.00831925,Ignorable_fluctuation,0.000423222,Increment,1,0.599667,0.141667,-0.779333,-0.477333,0.656667,0.579333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,573,-1.#IND,-1.#IND,-1.#IND,-0.000666667,-0.0373333,-0.0496667,0.0207123,Ignorable_fluctuation,-0.0531115,Decrement,1,0.376333,-0.754,0.527333
5,DRIVING1,2013-11-01T11:43:43.000-05:00,0.6465,0.645,0.40475,-1.#IND,Null_Gravity_level,-1.#IND,Plain,574,-1.#IND,-1.#IND,-1.#IND,-0.00625,0.0265,0.02875,0.0131988,Ignorable_fluctuation,-0.0362706,Decrement,2,-0.39825,-0.04375,0.90875,-0.6125,0.72425,-0.31475,-1.#IND,Null_Gravity_level,-1.#IND,Plain,574,-1.#IND,-1.#IND,-1.#IND,-0.063,0.01125,-0.0605,0.0293557,Ignorable_fluctuation,0.0218247,Increment,1,0.92375,0.149,0.351,-0.04875,0.97125,0.22825,-1.#IND,Null_Gravity_level,-1.#IND,Plain,574,-1.#IND,-1.#IND,-1.#IND,0.00325,-0.0245,-0.03225,0.0135437,Ignorable_fluctuation,0.00522441,Increment,2,0.58525,0.329,-0.7325,-0.4465,0.6405,0.62025,-1.#IND,Null_Gravity_level,-1.#IND,Plain,574,-1.#IND,-1.#IND,-1.#IND,-0.03075,0.0625,0.10425,0.041793,Ignorable_fluctuation,0.0210807,Increment,1,0.32075,-0.70325,0.6265
5,DRIVING1,2013-11-01T11:43:44.000-05:00,0.603667,0.673,0.393333,-1.#IND,Null_Gravity_level,-1.#IND,Plain,575,-1.#IND,-1.#IND,-1.#IND,-0.213667,-0.195333,0.0283333,0.0969601,Low_fluctuation,0.0837613,Increment,1,-0.455667,0.0686667,0.882333,-0.599667,0.731,-0.323667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,575,-1.#IND,-1.#IND,-1.#IND,-0.0803333,0.043,0.00266667,0.0303856,Ignorable_fluctuation,0.00102989,Increment,2,0.899667,0.153,0.406667,-0.0503333,0.97,0.232667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,575,-1.#IND,-1.#IND,-1.#IND,0.00733333,-0.01,-0.00733333,0.00480226,Ignorable_fluctuation,-0.00874139,Decrement,1,0.533333,0.380667,-0.753,-0.467333,0.663667,0.577667,-1.#IND,Null_Gravity_level,-1.#IND,Plain,575,-1.#IND,-1.#IND,-1.#IND,0.003,-0.0863333,0.163333,0.0615902,Low_fluctuation,0.0197973,Increment,2,0.305,-0.724667,0.612667
